-393.6812, 1244.8347, -352.6352
-394.4233, 1245.9303, -351.8422
-393.6436, 1245.4010, -351.6487
-395.0962, 1246.1858, -351.5768
-396.6852, 1247.0122, -351.8077
-394.6155, 1246.3262, -352.3550
-398.0516, 1247.5642, -353.8607
-397.5061, 1248.1580, -351.2981
-398.6984, 1250.0267, -352.3213
-400.4440, 1250.6942, -353.7429
-398.2782, 1248.5171, -354.1355
-400.9698, 1251.8757, -352.5009
-399.3494, 1250.6226, -354.9405
-401.2803, 1251.7134, -353.9470
-401.1353, 1253.0920, -353.4071
-402.1891, 1253.8206, -353.7621
-401.1212, 1254.7640, -353.7661
-401.2713, 1257.0956, -353.1719
-402.3222, 1257.1661, -354.4642
-404.6261, 1258.0742, -356.0149
-403.8470, 1259.0200, -355.5617
-402.7685, 1257.7177, -356.3324
-404.0816, 1260.3951, -355.2421
-405.3238, 1263.7556, -354.4750
-404.2014, 1263.7278, -356.1734
-403.7504, 1261.8418, -354.4336
-404.6823, 1264.4994, -357.8652
-405.1671, 1265.6123, -356.8262
-405.4298, 1268.0511, -357.8088
-405.3312, 1267.3987, -357.0929
-404.2929, 1268.8070, -354.8609
-403.7743, 1268.6387, -356.3989
-404.6277, 1269.9462, -355.8878
-403.9641, 1271.3904, -356.2980
-403.0047, 1270.5186, -356.1013
-401.8600, 1269.2684, -357.1642
-403.4971, 1270.9315, -357.4013
-401.3870, 1272.3623, -356.4441
-401.4993, 1273.7379, -355.3222
-401.4240, 1273.4873, -356.2080
-400.8912, 1273.1981, -356.2559
-399.2726, 1273.3022, -356.5792
-398.7437, 1275.0342, -355.7806
-397.7267, 1275.7074, -356.5771
-398.7736, 1274.9077, -355.3076
-396.8102, 1275.6044, -357.1064
-397.1935, 1276.1029, -354.6773
-397.3223, 1276.2577, -355.5712
-396.8893, 1276.1108, -355.3240
-396.3168, 1277.0587, -356.4532
-394.2870, 1275.4290, -355.4151
-394.7762, 1276.9678, -356.2570
-394.2565, 1275.8899, -356.5490
-394.3174, 1274.5286, -353.7487
-393.4075, 1273.2178, -356.5418
-392.2171, 1274.9291, -355.9413
-391.6369, 1273.9354, -356.3611
-391.4848, 1272.1157, -354.9620
-390.3097, 1273.6534, -354.8843
-389.6577, 1272.3274, -356.3411
-387.2646, 1272.9098, -355.1953
-389.5597, 1270.5365, -354.7879
-389.3997, 1269.6885, -354.8456
-388.9384, 1269.6401, -356.0131
-387.3655, 1267.4960, -352.6704
-386.9747, 1267.9626, -352.4230
-385.2748, 1266.6935, -353.0489
-384.9145, 1267.4957, -353.8556
-386.2149, 1265.3629, -353.8784
-385.2249, 1263.5176, -352.6136
-385.0967, 1263.6263, -353.1396
-386.6357, 1260.1927, -354.0601
-383.2126, 1260.8199, -353.0226
-385.0528, 1258.6527, -351.5233
-386.0457, 1258.7469, -351.5378
-384.1087, 1257.7699, -351.1277
-386.2872, 1258.1851, -353.5724
-385.5152, 1257.5895, -351.0792
-383.8690, 1257.5181, -351.8162
-383.9830, 1255.5387, -351.5238
-384.1649, 1251.9374, -352.1335
-383.9095, 1252.1438, -350.0142
-385.7869, 1252.3281, -351.4293
-385.9384, 1249.9777, -351.5905
-387.1776, 1248.7351, -350.7251
-387.6325, 1247.8242, -352.4222
-388.7339, 1247.1641, -352.1036
-387.1163, 1248.7448, -350.0556
-388.5731, 1245.3278, -351.6930
-388.6767, 1245.4457, -349.8986
-389.7804, 1245.4771, -351.5185
-390.4597, 1248.2029, -351.4140
-389.1729, 1245.7412, -351.3840
-389.9208, 1243.9061, -351.9023
-390.3412, 1244.8247, -349.1349
-392.0061, 1243.7855, -352.7361
-394.2106, 1244.8790, -350.0887
-392.7984, 1245.2882, -349.4626
-393.5251, 1245.7133, -352.0830
-393.5817, 1243.1243, -350.6163